Entity,Year,Annual CO₂ emissions from coal
Venezuela,1874,1924
Venezuela,1875,657
Venezuela,1876,1670
Venezuela,1877,2675
Venezuela,1878,2811
Venezuela,1879,2793
Venezuela,1880,3134
Venezuela,1881,2680
Venezuela,1882,1675
Venezuela,1883,1436
Venezuela,1884,3439
Venezuela,1885,31645
Venezuela,1886,25738
Venezuela,1887,44489
Venezuela,1888,61063
Venezuela,1889,73051
Venezuela,1890,89329
Venezuela,1891,97732
Venezuela,1892,78108
Venezuela,1893,84995
Venezuela,1894,71201
Venezuela,1895,71694
Venezuela,1896,63033
Venezuela,1897,67898
Venezuela,1898,52024
Venezuela,1899,53527
Venezuela,1900,37679
Venezuela,1901,50398
Venezuela,1902,51352
Venezuela,1903,34945
Venezuela,1904,63294
Venezuela,1905,45948
Venezuela,1906,35235
Venezuela,1907,47862
Venezuela,1908,37284
Venezuela,1909,36579
Venezuela,1910,29929
Venezuela,1911,41837
Venezuela,1912,58862
Venezuela,1913,67985
Venezuela,1914,79052
Venezuela,1915,75264
Venezuela,1916,90460
Venezuela,1917,66426
Venezuela,1918,80006
Venezuela,1919,74795
Venezuela,1920,52106
Venezuela,1921,85236
Venezuela,1922,96303
Venezuela,1923,102277
Venezuela,1924,91602
Venezuela,1925,122587
Venezuela,1926,94626
Venezuela,1927,74728
Venezuela,1928,85816
Venezuela,1929,114388
Venezuela,1930,60198
Venezuela,1931,57700
Venezuela,1932,47444
Venezuela,1933,66280
Venezuela,1934,53186
Venezuela,1935,41360
Venezuela,1936,56351
Venezuela,1937,67039
Venezuela,1938,68903
Venezuela,1939,57421
Venezuela,1940,57421
Venezuela,1941,49765
Venezuela,1942,65077
Venezuela,1943,65077
Venezuela,1944,49765
Venezuela,1945,45936
Venezuela,1946,42109
Venezuela,1947,42109
Venezuela,1948,45936
Venezuela,1949,61247
Venezuela,1950,68903
Venezuela,1951,76944
Venezuela,1952,69616
Venezuela,1953,80608
Venezuela,1954,87930
Venezuela,1955,84272
Venezuela,1956,84267
Venezuela,1957,95269
Venezuela,1958,98921
Venezuela,1959,91605
Venezuela,1960,95264
Venezuela,1961,113584
Venezuela,1962,377418
Venezuela,1963,450672
Venezuela,1964,531314
Venezuela,1965,567954
Venezuela,1966,472656
Venezuela,1967,597265
Venezuela,1968,982007
Venezuela,1969,809701
Venezuela,1970,923283
Venezuela,1971,494611
Venezuela,1972,545904
Venezuela,1973,981952
Venezuela,1974,703522
Venezuela,1975,670512
Venezuela,1976,538574
Venezuela,1977,1069950
Venezuela,1978,373728
Venezuela,1979,600896
Venezuela,1980,732800
Venezuela,1981,271147
Venezuela,1982,381041
Venezuela,1983,501988
Venezuela,1984,633872
Venezuela,1985,326096
Venezuela,1986,337088
Venezuela,1987,399376
Venezuela,1988,663184
Venezuela,1989,1025920.06
Venezuela,1990,1216448
Venezuela,1991,1139504
Venezuela,1992,1231104
Venezuela,1993,1003966
Venezuela,1994,762112
Venezuela,1995,18320
Venezuela,1996,58626
Venezuela,1997,124579
Venezuela,1998,3517440
Venezuela,1999,131907
Venezuela,2000,479984
Venezuela,2001,175872
Venezuela,2002,65952
Venezuela,2003,157552
Venezuela,2004,0
Venezuela,2005,139232
Venezuela,2006,648528
Venezuela,2007,403040
Venezuela,2008,512960.03
Venezuela,2009,861060
Venezuela,2010,754798
Venezuela,2011,776768
Venezuela,2012,798736
Venezuela,2013,795088
Venezuela,2014,747471
Venezuela,2015,699838
Venezuela,2016,582576
Venezuela,2017,490964
Venezuela,2018,392048
Venezuela,2019,285792
Venezuela,2020,197856
Venezuela,2021,197856
Venezuela,2022,672758
Venezuela,2023,672758
Vietnam,1892,212512
Vietnam,1893,663184
Vietnam,1894,304112
Vietnam,1895,179536
Vietnam,1896,362736
Vietnam,1897,523952
Vietnam,1898,655856
Vietnam,1899,732800
Vietnam,1900,512960.03
Vietnam,1901,501968.03
Vietnam,1902,399376
Vietnam,1903,556928
Vietnam,1904,802416
Vietnam,1905,791424
Vietnam,1906,835392
Vietnam,1907,850048
Vietnam,1908,919664
Vietnam,1909,1018592
Vietnam,1910,1322704
Vietnam,1911,1157824
Vietnam,1912,1139504
Vietnam,1913,1352016
Vietnam,1914,1645136
Vietnam,1915,1707424
Vietnam,1916,1817344
Vietnam,1917,1736736
Vietnam,1918,1689104
Vietnam,1919,1766048
Vietnam,1920,1857648
Vietnam,1921,2443888
Vietnam,1922,2627088
Vietnam,1923,2802960
Vietnam,1924,3279280
Vietnam,1925,3616368
Vietnam,1926,3422176
Vietnam,1927,3957120
Vietnam,1928,5217536
Vietnam,1929,5232192
Vietnam,1930,5188224
Vietnam,1931,4580000
Vietnam,1932,4543360
Vietnam,1933,4220928
Vietnam,1934,4224592
Vietnam,1935,4708240
Vietnam,1936,5800112
Vietnam,1937,6122544
Vietnam,1938,6221472
Vietnam,1939,6939616
Vietnam,1940,6631840
Vietnam,1941,6177504
Vietnam,1942,3297600
Vietnam,1943,2707696
Vietnam,1944,1425296
Vietnam,1945,611888
Vietnam,1946,696160
Vietnam,1947,692401
Vietnam,1948,952640
Vietnam,1949,1000272.06
Vietnam,1950,1039485
Vietnam,1951,622880
Vietnam,1952,1000272.06
Vietnam,1953,622880
Vietnam,1954,1395984
Vietnam,1955,2198400
Vietnam,1956,1586512
Vietnam,1957,1357615
Vietnam,1958,3107072
Vietnam,1959,4609312
Vietnam,1960,5488672
Vietnam,1961,5726832
Vietnam,1962,7122816
Vietnam,1963,6690464
Vietnam,1964,7258384
Vietnam,1965,7687072
Vietnam,1966,8073333.5
Vietnam,1967,6822368
Vietnam,1968,7221744
Vietnam,1969,7232736
Vietnam,1970,7287696
Vietnam,1971,6763744
Vietnam,1972,5100288
Vietnam,1973,7349984
Vietnam,1974,8780921
Vietnam,1975,12177088
Vietnam,1976,11391376
Vietnam,1977,12567520
Vietnam,1978,12124176
Vietnam,1979,12615152
Vietnam,1980,12736064
Vietnam,1981,13267344
Vietnam,1982,13528453
Vietnam,1983,13890224
Vietnam,1984,11673504
Vietnam,1985,14839200
Vietnam,1986,14091744
Vietnam,1987,16062977
Vietnam,1988,13951055
Vietnam,1989,8537120
Vietnam,1990,11057952
Vietnam,1991,11997983
Vietnam,1992,10981008
Vietnam,1993,8896192
Vietnam,1994,10911392
Vietnam,1995,12549200
Vietnam,1996,14747600
Vietnam,1997,21527760
Vietnam,1998,21681868
Vietnam,1999,20031088
Vietnam,2000,20716256
Vietnam,2001,24951840
Vietnam,2002,27489548
Vietnam,2003,31974216
Vietnam,2004,34791910
Vietnam,2005,39457616
Vietnam,2006,42744224
Vietnam,2007,36462820
Vietnam,2008,43641904
Vietnam,2009,45488560
Vietnam,2010,47463456
Vietnam,2011,59547330
Vietnam,2012,52307264
Vietnam,2013,56541416
Vietnam,2014,78072510
Vietnam,2015,97817810
Vietnam,2016,106855064
Vietnam,2017,108219900
Vietnam,2018,122121120
Vietnam,2019,191442510
Vietnam,2020,215816930
Vietnam,2021,172394860
Vietnam,2022,157180860
Vietnam,2023,192076900
World,1750,9305937
World,1751,9407229
World,1752,9505168
World,1753,9610490
World,1754,9733580
World,1755,9793468
World,1756,9909914
World,1757,10093936
World,1758,10216358
World,1759,10338854
World,1760,10514331
World,1761,10747885
World,1762,10952198
World,1763,11191592
World,1764,11396982
World,1765,11643486
World,1766,11876080
World,1767,12152509
World,1768,12466936
World,1769,12780074
World,1770,13097216
World,1771,13369488
World,1772,13623507
World,1773,13808138
World,1774,14012415
World,1775,14338920
World,1776,14654124
World,1777,14959537
World,1778,15243483
World,1779,15535235
World,1780,15878726
World,1781,16234383
World,1782,16580954
World,1783,17062752
World,1784,17471092
World,1785,17965128
World,1786,18447496
World,1787,18859130
World,1788,19286228
World,1789,19863424
World,1790,20398094
World,1791,20931750
World,1792,21929214
World,1793,22297260
World,1794,22519656
World,1795,22315246
World,1796,22121374
World,1797,22090078
World,1798,23105928
World,1799,27485206
World,1800,32798352
World,1801,31986050
World,1802,40310476
World,1803,29538506
World,1804,31769176
World,1805,31251818
World,1806,32704620
World,1807,36200652
World,1808,35497788
World,1809,36333812
World,1810,39492310
World,1811,40176680
World,1812,40814520
World,1813,41206140
World,1814,42226650
World,1815,43587264
World,1816,45496580
World,1817,49275920
World,1818,51392010
World,1819,50930170
World,1820,50733076
World,1821,52059348
World,1822,54021710
World,1823,56357760
World,1824,57583636
World,1825,60730864
World,1826,61382130
World,1827,65738572
World,1828,66681790
World,1829,66307412
World,1830,88988500
World,1831,83250904
World,1832,82091750
World,1833,83248940
World,1834,88763100
World,1835,97399600
World,1836,106894500
World,1837,106199420
World,1838,105845260
World,1839,109653030
World,1840,118808510
World,1841,122165550
World,1842,129388790
World,1843,132369384
World,1844,141966450
World,1845,155073400
World,1846,157701780
World,1847,170796750
World,1848,173643470
World,1849,185048030
World,1850,196847600
World,1851,198778540
World,1852,207595090
World,1853,217236980
World,1854,255038560
World,1855,260223200
World,1856,278205300
World,1857,281129760
World,1858,285486100
World,1859,302517220
World,1860,332025000
World,1861,348249150
World,1862,354592420
World,1863,378241760
World,1864,408415420
World,1865,433531520
World,1866,447115100
World,1867,478828960
World,1868,492204740
World,1869,522116770
World,1870,532990180
World,1871,566494600
World,1872,627263300
World,1873,664797760
World,1874,622419260
World,1875,675212800
World,1876,684046700
World,1877,695209200
World,1878,699609400
World,1879,747135300
World,1880,842692100
World,1881,870723000
World,1882,918784300
World,1883,980632000
World,1884,989935100
World,1885,994470300
World,1886,1003113860
World,1887,1048458500
World,1888,1159446900
World,1889,1160882200
World,1890,1260252000
World,1891,1319136500
World,1892,1331827300
World,1893,1312680400
World,1894,1363133700
World,1895,1439657600
World,1896,1485241600
World,1897,1554674300
World,1898,1640328100
World,1899,1792199200
World,1900,1882639600
World,1901,1936352400
World,1902,1980295300
World,1903,2161950200
World,1904,2174427400
World,1905,2320888800
World,1906,2425438200
World,1907,2758966000
World,1908,2635269400
World,1909,2740809500
World,1910,2871821800
World,1911,2909129000
World,1912,3058457900
World,1913,3302332000
World,1914,2971207700
World,1915,2908253400
World,1916,3135491600
World,1917,3265608200
World,1918,3215892700
World,1919,2720154000
World,1920,3132615200
World,1921,2672102400
World,1922,2773431300
World,1923,3149712000
World,1924,3155947000
World,1925,3153673200
World,1926,3084034300
World,1927,3364386600
World,1928,3307565300
World,1929,3523869200
World,1930,3216241400
World,1931,2833184800
World,1932,2522348800
World,1933,2638778400
World,1934,2880431900
World,1935,2998321700
World,1936,3287664400
World,1937,3465936000
World,1938,3230526700
World,1939,3435720700
World,1940,3795421700
World,1941,3885895400
World,1942,3910548200
World,1943,3926667300
World,1944,3869074200
World,1945,2999807700
World,1946,3235935000
World,1947,3623063300
World,1948,3740633000
World,1949,3547168000
World,1950,3881695000
World,1951,4085878800
World,1952,4031568400
World,1953,4062390000
World,1954,4054792700
World,1955,4387063300
World,1956,4608936000
World,1957,4692078600
World,1958,4761801700
World,1959,4954151400
World,1960,5157614600
World,1961,4943317500
World,1962,4927626000
World,1963,5107100700
World,1964,5212510000
World,1965,5288551000
World,1966,5349521000
World,1967,5261415000
World,1968,5319156700
World,1969,5517706000
World,1970,5698193400
World,1971,5699531000
World,1972,5690899000
World,1973,5862566000
World,1974,5860910000
World,1975,6035416000
World,1976,6260573000
World,1977,6412998000
World,1978,6521982000
World,1979,6828803000
World,1980,7009021000
World,1981,6989387000
World,1982,7111624000
World,1983,7297980000
World,1984,7651011000
World,1985,8201961000
World,1986,8321163300
World,1987,8598430000
World,1988,8893930000
World,1989,8892311000
World,1990,8702585000
World,1991,8616416000
World,1992,8410125000
World,1993,8510979600
World,1994,8559984000
World,1995,8803751000
World,1996,9025065000
World,1997,8977650000
World,1998,8735663000
World,1999,8862773000
World,2000,9202369000
World,2001,9256887000
World,2002,9681149000
World,2003,10518779000
World,2004,10872461000
World,2005,11547437000
World,2006,12194091000
World,2007,12784673000
World,2008,13201743000
World,2009,13045026000
World,2010,13954141000
World,2011,14737900000
World,2012,14906988000
World,2013,15001509000
World,2014,15017948000
World,2015,14667685000
World,2016,14336130000
World,2017,14513114000
World,2018,14746245000
World,2019,14694929000
World,2020,14266885000
World,2021,15134601000
World,2022,15185965000
World,2023,15401220000
Yemen,2008,128240.01
Yemen,2009,238160
Yemen,2010,450672
Yemen,2011,461664
Yemen,2012,472741
Yemen,2013,494640
Yemen,2014,494708
Yemen,2015,413925
Yemen,2016,322550
Yemen,2017,307776
Yemen,2018,311440
Yemen,2019,311440
Yemen,2020,285792
Yemen,2021,282221
Yemen,2022,379633
Yemen,2023,670204
Zambia,1950,2210712
Zambia,1951,2392840
Zambia,1952,2679026
Zambia,1953,2902225
Zambia,1954,3182145
Zambia,1955,3758531
Zambia,1956,4046614.2
Zambia,1957,4152185
Zambia,1958,3594121
Zambia,1959,4115148
Zambia,1960,3888224
Zambia,1961,3254802
Zambia,1962,3109374
Zambia,1963,2966964
Zambia,1964,2751664
Zambia,1965,3220656
Zambia,1966,2835936
Zambia,1967,3675844
Zambia,1968,3324246
Zambia,1969,2887232
Zambia,1970,2436560
Zambia,1971,2170653
Zambia,1972,2337632
Zambia,1973,2247901
Zambia,1974,1985888
Zambia,1975,1857648
Zambia,1976,1795360
Zambia,1977,1590176
Zambia,1978,1403312
Zambia,1979,1342390
Zambia,1980,1352016
Zambia,1981,1132176
Zambia,1982,1352016
Zambia,1983,1011263.94
Zambia,1984,1128512
Zambia,1985,1106528
Zambia,1986,1223776
Zambia,1987,1024530.06
Zambia,1988,1382942
Zambia,1989,875696
Zambia,1990,831728
Zambia,1991,839056
Zambia,1992,872032
Zambia,1993,883024
Zambia,1994,839056
Zambia,1995,329760
Zambia,1996,421360
Zambia,1997,484397
Zambia,1998,461664
Zambia,1999,278464
Zambia,2000,289456
Zambia,2001,300448
Zambia,2002,304112
Zambia,2003,322432
Zambia,2004,238573
Zambia,2005,315104
Zambia,2006,131904
Zambia,2007,292656
Zambia,2008,315104
Zambia,2009,406704
Zambia,2010,381056
Zambia,2011,267185
Zambia,2012,348080
Zambia,2013,458000
Zambia,2014,483648
Zambia,2015,494640
Zambia,2016,853712
Zambia,2017,1902633
Zambia,2018,2744336
Zambia,2019,2347514
Zambia,2020,2579456
Zambia,2021,1949248
Zambia,2022,2139665
Zambia,2023,2387755
Zimbabwe,1903,113584
Zimbabwe,1904,142896
Zimbabwe,1905,234496
Zimbabwe,1906,252815.98
Zimbabwe,1907,278464
Zimbabwe,1908,395712
Zimbabwe,1909,410368
Zimbabwe,1910,432352
Zimbabwe,1911,512960.03
Zimbabwe,1912,520288
Zimbabwe,1913,582576
Zimbabwe,1914,842720
Zimbabwe,1915,985616
Zimbabwe,1916,1183472
Zimbabwe,1917,1322704
Zimbabwe,1918,1179808
Zimbabwe,1919,1227440
Zimbabwe,1920,1388656
Zimbabwe,1921,1384992
Zimbabwe,1922,1242096
Zimbabwe,1923,1483920
Zimbabwe,1924,1568192
Zimbabwe,1925,1828336
Zimbabwe,1926,2322976
Zimbabwe,1927,2410912
Zimbabwe,1928,2905552
Zimbabwe,1929,2751664
Zimbabwe,1930,2491520
Zimbabwe,1931,1557200
Zimbabwe,1932,1161488
Zimbabwe,1933,1282400
Zimbabwe,1934,1707424
Zimbabwe,1935,1842992
Zimbabwe,1936,1868640
Zimbabwe,1937,2733344
Zimbabwe,1938,2769984
Zimbabwe,1939,2967840
Zimbabwe,1940,3425840
Zimbabwe,1941,3744608
Zimbabwe,1942,4140319.8
Zimbabwe,1943,4719232
Zimbabwe,1944,4796176
Zimbabwe,1945,4429776
Zimbabwe,1946,4279552
Zimbabwe,1947,4001088.2
Zimbabwe,1948,4499392
Zimbabwe,1949,5089296
Zimbabwe,1950,2859943
Zimbabwe,1951,3034779
Zimbabwe,1952,3389709
Zimbabwe,1953,3656211
Zimbabwe,1954,4003289.2
Zimbabwe,1955,4739632
Zimbabwe,1956,5043926
Zimbabwe,1957,5170127
Zimbabwe,1958,4364494
Zimbabwe,1959,5085185
Zimbabwe,1960,4766616
Zimbabwe,1961,3914846
Zimbabwe,1962,3698499
Zimbabwe,1963,3504777
Zimbabwe,1964,3186628
Zimbabwe,1965,3401464
Zimbabwe,1966,4990368
Zimbabwe,1967,4176960
Zimbabwe,1968,4957392
Zimbabwe,1969,5191888
Zimbabwe,1970,6551232
Zimbabwe,1971,7002631
Zimbabwe,1972,6294752
Zimbabwe,1973,7185104
Zimbabwe,1974,6796720
Zimbabwe,1975,5869728
Zimbabwe,1976,8940160
Zimbabwe,1977,7357312
Zimbabwe,1978,7380049
Zimbabwe,1979,7738368
